organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,RUGR - BU LAB PROJECT,792-NW,2015-05-25 5:50,-112.013039,55.026519,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,792-NW,2015-05-25 7:30,-112.013039,55.026519,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,792-NW,2015-05-26 0:00,-112.013039,55.026519,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,792-NW,2015-05-26 7:29,-112.013039,55.026519,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,792-NW,2015-05-29 5:45,-112.013039,55.026519,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-20 6:57,-111.73012,54.976463,60s None,Transcribed,1909,RUGR,Ruffed Grouse,Aves,1,11.95,Non-vocal,1,,FALSE,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-21 0:00,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-21 6:54,-111.73012,54.976463,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-22 2:00,-111.73012,54.976463,60s None,Transcribed,1057,RUGR,Ruffed Grouse,Aves,1,11.2,Non-vocal,1,,FALSE,1057
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-23 2:00,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-25 2:00,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-26 0:00,-111.73012,54.976463,60s None,Transcribed,1170,RUGR,Ruffed Grouse,Aves,1,30.2,Non-vocal,1,,FALSE,1170
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-27 2:00,-111.73012,54.976463,60s None,Transcribed,1170,RUGR,Ruffed Grouse,Aves,1,0.1,Non-vocal,1,,FALSE,1170
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-27 6:41,-111.73012,54.976463,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-28 0:00,-111.73012,54.976463,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-28 2:00,-111.73012,54.976463,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-29 2:00,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-04-30 0:00,-111.73012,54.976463,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,32.9,Non-vocal,1,Spectrogram looks like RUGR but I can hardly hear anything.,FALSE,6
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-01 2:00,-111.73012,54.976463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-04 6:26,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-06 2:00,-111.73012,54.976463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-06 6:22,-111.73012,54.976463,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-07 0:00,-111.73012,54.976463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-07 2:00,-111.73012,54.976463,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-08 2:00,-111.73012,54.976463,60s None,Transcribed,2034,RUGR,Ruffed Grouse,Aves,1,0,Non-vocal,1,,FALSE,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-08 7:58,-111.73012,54.976463,60s None,Transcribed,2034,RUGR,Ruffed Grouse,Aves,1,41.2,Non-vocal,1,,FALSE,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-10 2:00,-111.73012,54.976463,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-12 2:00,-111.73012,54.976463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-12 7:50,-111.73012,54.976463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-13 6:09,-111.73012,54.976463,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,17.55,Non-vocal,1,Spectrogram looks like RUGR. I think I can hear it; I probably wouldn't have noticed if I hadn't expected to hear something there.,FALSE,6
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-15 0:00,-111.73012,54.976463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-16 0:00,-111.73012,54.976463,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-16 2:00,-111.73012,54.976463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-18 6:00,-111.73012,54.976463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-18 7:40,-111.73012,54.976463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-19 5:59,-111.73012,54.976463,60s None,Transcribed,877,RUGR,Ruffed Grouse,Aves,1,19.6,Non-vocal,1,,FALSE,877
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-22 5:54,-111.73012,54.976463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-23 2:00,-111.73012,54.976463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-23 7:33,-111.73012,54.976463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-24 0:00,-111.73012,54.976463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-24 7:31,-111.73012,54.976463,60s None,Transcribed,2034,RUGR,Ruffed Grouse,Aves,1,55.7,Non-vocal,1,,FALSE,2034
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-25 7:30,-111.73012,54.976463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-26 0:00,-111.73012,54.976463,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-26 2:00,-111.73012,54.976463,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-26 7:29,-111.73012,54.976463,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-27 2:00,-111.73012,54.976463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-29 0:00,-111.73012,54.976463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,793-NW,2015-05-30 5:44,-111.73012,54.976463,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-20 2:00,-111.336494,54.970066,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-23 0:00,-111.336494,54.970066,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-24 6:47,-111.336494,54.970066,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-25 6:45,-111.336494,54.970066,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-27 2:00,-111.336494,54.970066,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-28 2:00,-111.336494,54.970066,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-04-29 2:00,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-01 0:00,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-03 2:00,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-04 0:00,-111.336494,54.970066,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-05 2:00,-111.336494,54.970066,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-06 0:00,-111.336494,54.970066,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-06 2:00,-111.336494,54.970066,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-06 6:22,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-07 0:00,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-08 2:00,-111.336494,54.970066,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-08 6:18,-111.336494,54.970066,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-08 7:58,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-10 2:00,-111.336494,54.970066,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-11 0:00,-111.336494,54.970066,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-12 7:50,-111.336494,54.970066,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-13 6:09,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-14 2:00,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-14 7:47,-111.336494,54.970066,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-15 7:45,-111.336494,54.970066,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-16 2:00,-111.336494,54.970066,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-17 2:00,-111.336494,54.970066,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-19 0:00,-111.336494,54.970066,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-19 2:00,-111.336494,54.970066,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-20 0:00,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-21 0:00,-111.336494,54.970066,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-22 0:00,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-22 7:34,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-24 0:00,-111.336494,54.970066,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-24 5:51,-111.336494,54.970066,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-25 2:00,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-26 0:00,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-27 2:00,-111.336494,54.970066,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-27 5:47,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-27 7:27,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-28 0:00,-111.336494,54.970066,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-28 5:46,-111.336494,54.970066,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,794-NW,2015-05-30 5:44,-111.336494,54.970066,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-21 2:00,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-22 0:00,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-22 2:00,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-23 2:00,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-24 0:00,-112.384628,54.883815,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-26 2:00,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-29 0:00,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-29 2:00,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-04-29 6:36,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-01 2:00,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-02 6:30,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-04 6:26,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-05 6:24,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-07 2:00,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-08 0:00,-112.384628,54.883815,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-09 6:16,-112.384628,54.883815,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-10 6:14,-112.384628,54.883815,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-11 7:52,-112.384628,54.883815,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-12 2:00,-112.384628,54.883815,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-12 6:10,-112.384628,54.883815,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-13 0:00,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-16 7:43,-112.384628,54.883815,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-17 6:02,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-19 2:00,-112.384628,54.883815,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-20 5:57,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-20 7:37,-112.384628,54.883815,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-21 5:55,-112.384628,54.883815,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-21 7:35,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-22 0:00,-112.384628,54.883815,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-22 2:00,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-22 7:34,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-23 5:53,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-24 0:00,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-24 5:51,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-25 7:30,-112.384628,54.883815,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-26 0:00,-112.384628,54.883815,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-26 2:00,-112.384628,54.883815,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-26 5:49,-112.384628,54.883815,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-26 7:29,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-27 0:00,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-28 0:00,-112.384628,54.883815,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-28 7:26,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-29 0:00,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-30 2:00,-112.384628,54.883815,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,823-NW,2015-05-30 7:24,-112.384628,54.883815,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-04-20 2:00,-111.665276,54.811954,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-04-23 2:00,-111.665276,54.811954,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-04-24 2:00,-111.665276,54.811954,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-04-25 0:00,-111.665276,54.811954,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-04-27 2:00,-111.665276,54.811954,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-01 0:00,-111.665276,54.811954,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-01 2:00,-111.665276,54.811954,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-03 0:00,-111.665276,54.811954,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-05 2:00,-111.665276,54.811954,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-05 6:24,-111.665276,54.811954,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-07 0:00,-111.665276,54.811954,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-07 2:00,-111.665276,54.811954,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-08 6:18,-111.665276,54.811954,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-10 6:14,-111.665276,54.811954,60s None,Transcribed,1170,RUGR,Ruffed Grouse,Aves,1,41.5,Non-vocal,1,,FALSE,1170
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-11 0:00,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-11 6:12,-111.665276,54.811954,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-12 6:10,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-12 7:50,-111.665276,54.811954,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-13 6:09,-111.665276,54.811954,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-14 0:00,-111.665276,54.811954,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-14 6:07,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-15 0:00,-111.665276,54.811954,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-15 6:05,-111.665276,54.811954,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-16 7:43,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-17 2:00,-111.665276,54.811954,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-17 6:02,-111.665276,54.811954,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-18 6:00,-111.665276,54.811954,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-19 2:00,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-21 0:00,-111.665276,54.811954,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-22 0:00,-111.665276,54.811954,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-22 5:54,-111.665276,54.811954,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-23 0:00,-111.665276,54.811954,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-24 0:00,-111.665276,54.811954,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-24 5:51,-111.665276,54.811954,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-25 0:00,-111.665276,54.811954,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-26 0:00,-111.665276,54.811954,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,825-NW,2015-05-26 2:00,-111.665276,54.811954,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
