"","location","YEAR","longitude","latitude","SSYR","location_name","wt_project_full_nm","site","quadrant","Type_","Status","LandCover_NonVeg_v1.150m","LandCover_Veg_v1.150m","LandCover_VegNonTreed_v1.150m","LandCover_VegTreed_v1.150m","Species_Abie_Ama_v1.150m","Species_Abie_Bal_v1.150m","Species_Abie_Las_v1.150m","Species_Abie_Spp_v1.150m","Species_Acer_Mac_v1.150m","Species_Acer_Neg_v1.150m","Species_Acer_Pen_v1.150m","Species_Acer_Rub_v1.150m","Species_Acer_Sac_v1.150m","Species_Acer_Sah_v1.150m","Species_Acer_Spi_v1.150m","Species_Acer_Spp_v1.150m","Species_Alnu_Rub_v1.150m","Species_Alnu_Spp_v1.150m","Species_Arbu_Men_v1.150m","Species_Betu_All_v1.150m","Species_Betu_Pap_v1.150m","Species_Betu_Pop_v1.150m","Species_Betu_Spp_v1.150m","Species_Carp_Car_v1.150m","Species_Cary_Cor_v1.150m","Species_Cham_Noo_v1.150m","Species_Fagu_Gra_v1.150m","Species_Frax_Ame_v1.150m","Species_Frax_Nig_v1.150m","Species_Frax_Pen_v1.150m","Species_Genc_Spp_v1.150m","Species_Genh_Spp_v1.150m","Species_Jugl_Cin_v1.150m","Species_Jugl_Nig_v1.150m","Species_Juni_Vir_v1.150m","Species_Lari_Lar_v1.150m","Species_Lari_Lya_v1.150m","Species_Lari_Occ_v1.150m","Species_Lari_Spp_v1.150m","Species_Malu_Spp_v1.150m","Species_Ostr_Vir_v1.150m","Species_Pice_Abi_v1.150m","Species_Pice_Eng_v1.150m","Species_Pice_Gla_v1.150m","Species_Pice_Mar_v1.150m","Species_Pice_Rub_v1.150m","Species_Pice_Sit_v1.150m","Species_Pice_Spp_v1.150m","Species_Pinu_Alb_v1.150m","Species_Pinu_Ban_v1.150m","Species_Pinu_Con_v1.150m","Species_Pinu_Mon_v1.150m","Species_Pinu_Pon_v1.150m","Species_Pinu_Res_v1.150m","Species_Pinu_Spp_v1.150m","Species_Pinu_Str_v1.150m","Species_Pinu_Syl_v1.150m","Species_Popu_Bal_v1.150m","Species_Popu_Gra_v1.150m","Species_Popu_Spp_v1.150m","Species_Popu_Tre_v1.150m","Species_Popu_Tri_v1.150m","Species_Prun_Pen_v1.150m","Species_Prun_Ser_v1.150m","Species_Pseu_Men_v1.150m","Species_Quer_Alb_v1.150m","Species_Quer_Mac_v1.150m","Species_Quer_Rub_v1.150m","Species_Quer_Spp_v1.150m","Species_Sali_Spp_v1.150m","Species_Sorb_Ame_v1.150m","Species_Thuj_Occ_v1.150m","Species_Thuj_Pli_v1.150m","Species_Tili_Ame_v1.150m","Species_Tsug_Can_v1.150m","Species_Tsug_Het_v1.150m","Species_Tsug_Mer_v1.150m","Species_Tsug_Spp_v1.150m","Species_Ulmu_Ame_v1.150m","SpeciesGroups_Broadleaf_Spp_v1.150m","SpeciesGroups_Needleleaf_Spp_v1.150m","SpeciesGroups_Unknown_Spp_v1.150m","Structure_Biomass_Branch_v1.150m","Structure_Biomass_Foliage_v1.150m","Structure_Biomass_StemBark_v1.150m","Structure_Biomass_StemWood_v1.150m","Structure_Biomass_TotalDead_v1.150m","Structure_Biomass_TotalLiveAboveGround_v1.150m","Structure_Stand_Age_v1.150m","Structure_Stand_CrownClosure_v1.150m","Structure_Stand_Height_v1.150m","Structure_Volume_Merch_v1.150m","Structure_Volume_Total_v1.150m","LandCover_NonVeg_v1.565m","LandCover_Veg_v1.565m","LandCover_VegNonTreed_v1.565m","LandCover_VegTreed_v1.565m","Species_Abie_Ama_v1.565m","Species_Abie_Bal_v1.565m","Species_Abie_Las_v1.565m","Species_Abie_Spp_v1.565m","Species_Acer_Mac_v1.565m","Species_Acer_Neg_v1.565m","Species_Acer_Pen_v1.565m","Species_Acer_Rub_v1.565m","Species_Acer_Sac_v1.565m","Species_Acer_Sah_v1.565m","Species_Acer_Spi_v1.565m","Species_Acer_Spp_v1.565m","Species_Alnu_Rub_v1.565m","Species_Alnu_Spp_v1.565m","Species_Arbu_Men_v1.565m","Species_Betu_All_v1.565m","Species_Betu_Pap_v1.565m","Species_Betu_Pop_v1.565m","Species_Betu_Spp_v1.565m","Species_Carp_Car_v1.565m","Species_Cary_Cor_v1.565m","Species_Cham_Noo_v1.565m","Species_Fagu_Gra_v1.565m","Species_Frax_Ame_v1.565m","Species_Frax_Nig_v1.565m","Species_Frax_Pen_v1.565m","Species_Genc_Spp_v1.565m","Species_Genh_Spp_v1.565m","Species_Jugl_Cin_v1.565m","Species_Jugl_Nig_v1.565m","Species_Juni_Vir_v1.565m","Species_Lari_Lar_v1.565m","Species_Lari_Lya_v1.565m","Species_Lari_Occ_v1.565m","Species_Lari_Spp_v1.565m","Species_Malu_Spp_v1.565m","Species_Ostr_Vir_v1.565m","Species_Pice_Abi_v1.565m","Species_Pice_Eng_v1.565m","Species_Pice_Gla_v1.565m","Species_Pice_Mar_v1.565m","Species_Pice_Rub_v1.565m","Species_Pice_Sit_v1.565m","Species_Pice_Spp_v1.565m","Species_Pinu_Alb_v1.565m","Species_Pinu_Ban_v1.565m","Species_Pinu_Con_v1.565m","Species_Pinu_Mon_v1.565m","Species_Pinu_Pon_v1.565m","Species_Pinu_Res_v1.565m","Species_Pinu_Spp_v1.565m","Species_Pinu_Str_v1.565m","Species_Pinu_Syl_v1.565m","Species_Popu_Bal_v1.565m","Species_Popu_Gra_v1.565m","Species_Popu_Spp_v1.565m","Species_Popu_Tre_v1.565m","Species_Popu_Tri_v1.565m","Species_Prun_Pen_v1.565m","Species_Prun_Ser_v1.565m","Species_Pseu_Men_v1.565m","Species_Quer_Alb_v1.565m","Species_Quer_Mac_v1.565m","Species_Quer_Rub_v1.565m","Species_Quer_Spp_v1.565m","Species_Sali_Spp_v1.565m","Species_Sorb_Ame_v1.565m","Species_Thuj_Occ_v1.565m","Species_Thuj_Pli_v1.565m","Species_Tili_Ame_v1.565m","Species_Tsug_Can_v1.565m","Species_Tsug_Het_v1.565m","Species_Tsug_Mer_v1.565m","Species_Tsug_Spp_v1.565m","Species_Ulmu_Ame_v1.565m","SpeciesGroups_Broadleaf_Spp_v1.565m","SpeciesGroups_Needleleaf_Spp_v1.565m","SpeciesGroups_Unknown_Spp_v1.565m","Structure_Biomass_Branch_v1.565m","Structure_Biomass_Foliage_v1.565m","Structure_Biomass_StemBark_v1.565m","Structure_Biomass_StemWood_v1.565m","Structure_Biomass_TotalDead_v1.565m","Structure_Biomass_TotalLiveAboveGround_v1.565m","Structure_Stand_Age_v1.565m","Structure_Stand_CrownClosure_v1.565m","Structure_Stand_Height_v1.565m","Structure_Volume_Merch_v1.565m","Structure_Volume_Total_v1.565m"
"37","1033-NE",2020,-118.75561,54.156841,"1033-NE-2020","1033-NE","Ecosystem Health 2020",1033,"NE","Terrestrial","Controlled",0,100,37,63,0,0,1.49666655063629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409999996423721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0833330154419,0,0,0,0,0,0,3.49666666984558,0,0,0,0,0,0,0.286666661500931,0,0,78.4333343505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.129997253418,15.0766668319702,5.78999996185303,6.40333366394043,2.80999994277954,8.67666721343994,38.7600021362305,4.98000001907349,56.6533355712891,80.370002746582,33.3333320617676,19.5966663360596,47.560001373291,81.8066635131836,1.37500002980232,98.625,27.6666665822268,70.9583342075348,0,0.00999999954365194,3.10500001162291,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46437504701316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68895828723907,0.25854167342186,0,0,6.33208346366882,0,0,8.04229158908129,0,0,0,0,0,0,4.32020844146609,0,0,63.2383341789246,0,0,0,0.238333329558372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0229170322418,25.6752085089684,4.29750002641231,8.19520843029022,4.19083338975906,10.1339584589005,45.8522922992706,7.37479162216187,68.3756258487701,79.9189596176147,40.0981246232986,18.4331253170967,57.2093744277954,102.067083835602
"38","1033-NW",2020,-118.75561,54.156841,"1033-NW-2020","1033-NW","Ecosystem Health 2020",1033,"NW","Terrestrial","Controlled",0,100,32.6666679382324,67.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62333345413208,0,0,0,0,0,0,0.449999988079071,0,0,0,0,0,0,17.2900009155273,0,0,69.716667175293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0066680908203,7.07333326339722,5.91666650772095,5.35666656494141,1.97000002861023,9.84000015258789,39.3199996948242,6.32999992370605,56.4933319091797,72.1766662597656,42,17.2666664123535,46.8899993896484,89.4400024414062,2.29411768913269,97.7058823529412,39.6862743181341,58.0196086659151,0,0.00941176427637829,1.38627450606402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724901984719669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964705873938168,0,0,0,0,0,0,0,8.05039223502664,2.85725487680996,0,0,1.56823528514189,0,0,12.4145096259959,0,0,0,0.416666676016415,0,0,5.73941192943055,0,0,60.1529417598949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.617255154778,26.7992161582498,6.58117653078893,6.36470588515787,2.96745095533483,9.46705886896919,44.0105891508215,6.88254897734698,62.8117653341854,80.2496077593635,36.2060781366685,18.215882581823,59.5694113338695,101.894903070786
"39","1033-SE",2020,-118.75561,54.156841,"1033-SE-2020","1033-SE","Ecosystem Health 2020",1033,"SE","Terrestrial","Controlled",0,100,6.66666650772095,93.3333358764648,0,0,15.0633335113525,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7333335876465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90999984741211,0,0,0,6.65999984741211,0,0,5.27666664123535,0,0,0,0,0,0,0.293333351612091,0,0,50.493335723877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5200004577637,34.9099998474121,1.55999994277954,10.3900003433228,6.003333568573,6.96000003814697,37.3333320617676,12.8833332061768,60.6900024414062,77.836669921875,46.6333351135254,16.6300010681152,29.9899997711182,85.4933319091797,0.244444439808528,99.7555552164714,26.2222219467163,73.5333339691162,0,0,6.22488894462585,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73377789258957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66577777862549,0,0,0,0,0,0,0.0706666707992554,8.60777756373088,5.51222211519877,0,0,8.43644456863403,0,0,6.77888894081116,0,0,0,0,0,0,0.5857777963082,0,0,50.7151128133138,0,0,0,0.324888888994853,0,0,0,0,0,0,0,0.151555554072062,0,0,0,0,0,0,57.0346670468648,37.7731114069621,5.1868888537089,9.27400016784668,5.29644459088643,8.32866686185201,40.8879999796549,8.64755551020304,63.788445409139,80.7226679484049,38.2073338826497,17.6226668675741,44.1599992116292,90.9444440205892
"40","1033-SW",2020,-118.75561,54.156841,"1033-SW-2020","1033-SW","Ecosystem Health 2020",1033,"SW","Terrestrial","Controlled",0,100,39.6666679382324,60.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3733329772949,0,0,0,0,0,0,2.48333334922791,0,0,0,0,0,0,3.38666653633118,0,0,63.3366661071777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7233352661133,27.8566665649414,5.41666650772095,9.35666656494141,4.00333309173584,13.6866664886475,62.3233337402344,6.746666431427,89.3766632080078,107.110000610352,32.0999984741211,21.8000011444092,79.946662902832,159.663330078125,0,100,36.7647057982052,63.2352947908289,0,0,1.86019609254949,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1217648088932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623529448228724,12.7841177407433,0.2503921529826,0,0,1.97960786258473,0,0,8.5341175829663,0,0,0,0,0,0,6.1101961861748,0,0,59.0817657919491,0,0,0,0.118431375307195,0,0,0,0,0,0,0,0.133725488887114,0,0,0,0,0,0,68.3137254153981,25.7229415388668,5.95999995399924,8.6676471934599,3.90509805959814,10.3456863515517,50.0401963626637,7.04058818256154,72.9607844633215,87.2280394610237,35.3158824023078,19.5270589379703,64.3935280968161,119.149802712833
"41","1034-NE",2020,-118.43391,54.112922,"1034-NE-2020","1034-NE","Ecosystem Health 2020",1034,"NE","Terrestrial","Controlled",0,100,0,100,0,2.78999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0266666412354,12.9633331298828,0,0,0,0,0,31.4433345794678,0,0,0,0,0,0,0,0,0,21.7766666412354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7766666412354,78.2233352661133,0,14.3566665649414,9.10000038146973,15.9033327102661,104.026664733887,13.960000038147,143.386672973633,110.033332824707,60.3266677856445,21.0100002288818,188.660003662109,247.440002441406,0.812500029802322,99.1874995231628,8.97916659712791,90.2083344459534,0,2.52958330512047,1.90374994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228333339095116,0,0,0,0,0,0,0,15.1712499335408,24.6216666698456,0,0,0,0,0,41.4524993896484,0,0,0,0,0,0,0,0,0,12.4647914916277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4647914916277,85.9070830345154,1.62624996714294,8.54812496900558,6.82229173183441,9.02166667580605,60.5731250047684,9.87520825862885,84.9647929668427,83.1854174137115,56.4760417938232,16.0716668367386,89.2231264710426,142.552500486374
"42","1034-NW",2020,-118.43391,54.112922,"1034-NW-2020","1034-NW","Ecosystem Health 2020",1034,"NW","Terrestrial","Controlled",0,100,4.66666650772095,95.3333358764648,0,3.04999995231628,30.4599990844727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2733325958252,22.6366653442383,0,0,0,0,0,14.8466663360596,0,0,0,0,0,0,0,0,0,9.89333343505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89333343505859,89.2666702270508,0.839999973773956,10.2800006866455,8.10999965667725,6.75666666030884,39.5499992370605,12.789999961853,64.7033309936523,72.6500015258789,46.9333343505859,13.1866664886475,44.7966690063477,102.16667175293,1.35416667163372,98.6458330154419,10.395833324641,88.2500004768372,0,4.2997916713357,1.90374994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333313465118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73645843192935,0,0,0,0,0,0,0,12.9647915065289,24.6999998688698,0,0,0,0,0,42.8270829916,0,0,0,0,0,0,0.049166664481163,0,0,6.68229155894369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56479154806584,90.4318752288818,2.00041660899296,6.54708331823349,5.77833327651024,6.61041660606861,45.7047917842865,8.9089583158493,64.6422915458679,86.4816679954529,51.3593747615814,13.6416666507721,60.8970845937729,107.252708673477
"43","1034-SW",2020,-118.43391,54.112922,"1034-SW-2020","1034-SW","Ecosystem Health 2020",1034,"SW","Terrestrial","Controlled",7,93,0,93,0,10.0733337402344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8533325195312,31.9566669464111,0,0,0,0,0,32.966667175293,0,0,0,0,0,0,0,0,0,0.479999989271164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14666652679443,92.8499984741211,0,4.42333316802979,4.48333311080933,3.73333311080933,23.796667098999,16.5366668701172,36.4433326721191,83.2366714477539,39.6666679382324,9.01333332061768,31.8766670227051,50.7933349609375,0.814814812607235,99.185184902615,10.777777671814,88.4074075486925,0,3.4001851843463,1.69222217135959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370370361540053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84240741199917,0,0,0,0,0,0,0,12.4268516434564,29.658518632253,0,0,0,0,0,43.3588885201348,0,0,0,0,0,0,0.0327777763207754,0,0,6.0862962446279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48944439076715,92.3788888719347,1.12833331276973,8.25629634327359,7.25685175259908,8.35870367950863,58.8964808781942,8.99018515480889,82.7661117977566,94.5329632229275,55.2324078877767,15.5637034840054,80.9338904486762,136.058334350586
"76","1086-NE",2017,-112.846855,53.474742,"1086-NE-2017","1086-NE","Ecosystem Health 2017",1086,"NE","Terrestrial","Controlled",11.3333330154419,88.6666641235352,29.6666660308838,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54333305358887,0,0,0,0,0,0,0,6.43000030517578,6.17000007629395,0,0,0,0,0,0.776666641235352,0,0,0,0,0,0,5.9433331489563,0,0,55.2700004577637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2133331298828,21.9200000762939,16.8700008392334,2.82999992370605,1.92666673660278,4.38333320617676,18.453332901001,2.71333336830139,27.6000003814697,51.006664276123,39.6833343505859,8.40333366394043,15.0600004196167,40.8533325195312,4.79166658222675,95.2083320617676,32.3750002980232,62.833333581686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131249995902181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93979156017303,0,0,0,0,0,0,0,5.298125192523,9.61333352327347,0,0,0,0,0,1.95062504708767,0,0,0,0,0,0,4.47000000625849,0,0,60.4277079105377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9108339548111,22.8018754273653,12.2872918024659,4.28333333879709,2.23833334073424,7.31791673600674,30.6497919559479,5.28104165941477,44.4900004863739,48.5891664028168,39.9812495708466,11.5745831727982,34.4818753600121,66.9139570593834
"77","1086-NW",2017,-112.846855,53.474742,"1086-NW-2017","1086-NW","Ecosystem Health 2017",1086,"NW","Terrestrial","Controlled",14.3333330154419,85.6666679382324,35.0000009536743,50.6666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84166669845581,0,0,0,0,0,0,0,9.131667137146,10.75,0,0,0,0,0,1.0183333158493,0,0,0,0,0,0,0.401666671037674,0,0,61.1299991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.531665802002,30.7416677474976,7.72333335876465,5.37999987602234,2.11999994516373,8.13166689872742,37.0216674804688,8.65166664123535,52.6533317565918,68.4266662597656,31.9749994277954,15.6016664505005,64.7283325195312,85.5916652679443,22.5208332519978,77.4791670441628,40.6458331458271,36.8333332538605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38187503814697,0,0,0,0,0,0,0,5.35572925768793,12.6576043330133,0,0,0,0,0,2.05958338081837,0,0,0,0,0,0,0.100416667759418,0,0,43.7932292222977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8936461210251,27.4547921922058,28.6516660153866,3.39979164302349,2.01187498029321,4.61041672155261,21.7189586684108,4.38791663292795,31.7412497699261,46.4856246113777,22.5218749791384,10.1814584285021,29.4995835274458,46.6897911280394
"78","1086-SE",2017,-112.846855,53.474742,"1086-SE-2017","1086-SE","Ecosystem Health 2017",1086,"SE","Terrestrial","Controlled",2.33333325386047,97.6666641235352,21.3333339691162,76.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209999993443489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333325386047,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77666664123535,0,0,84.3499984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.336669921875,3.33333325386047,2.32999992370605,3.42666673660278,1.26999998092651,7.54666662216187,28.5766658782959,4.66333341598511,40.8133354187012,38.8533325195312,42.5400009155273,13.5499992370605,29.8166675567627,66.4566650390625,21.4259256654316,78.5740736325582,20.7592594193088,57.8148145808114,0,0.580833329094781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82092588726017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23240735795763,0,0,0,0,0,0,0,4.51629643970066,6.92824083235529,0,0,0,0,0.0158333331346512,0.355740732616848,0,0,0,0,0,0,3.76259259714021,0,1.93944443596734,65.8586116366916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3815750545926,17.6293520265155,8.98925911717945,3.61277781592475,1.70870370831754,6.4605555832386,26.4218521051937,5.08000003215339,38.2040743430456,47.2849989997016,35.1361107760005,12.1551851166619,31.0661113659541,59.1755552689234
"79","1086-SW",2017,-112.846855,53.474742,"1086-SW-2017","1086-SW","Ecosystem Health 2017",1086,"SW","Terrestrial","Controlled",96,4,0.666666686534882,3.33333325386047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46499991416931,0.925000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6150016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6150016784668,3.3899998664856,49.9999961853027,0.21000000834465,0.0900000035762787,0.366666674613953,1.59666669368744,0.223333343863487,2.25999999046326,25.7099990844727,1.39999997615814,5.78000020980835,2.69333338737488,3.8199999332428,70.7333335876465,29.2666671117147,12.0444446802139,17.2222219149272,0,2.49766654968262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29533322652181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06444447835286,0,0,0,0,0,0,0,2.77144443194071,9.81033338705699,0,0,0,0,3.24433314998945,1.9575556119283,0,0,0,0,0,0,0,0,4.39866650899251,43.7057788848877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3997792561849,24.3457779566447,23.2576651732127,1.43444446921349,0.937555535634359,1.95644447406133,9.20955562591553,2.37266667385896,13.5379998842875,37.7377770741781,10.2877778530121,9.31488898595174,10.8933336575826,19.5426668802897
"142","1166-NE",2018,-118.337105,53.426307,"1166-NE-2018","1166-NE","Ecosystem Health 2018",1166,"NE","Terrestrial","Controlled",0,100,1.66666662693024,98.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3066654205322,0.00333333318121731,0,0,0,0,0,0,81.5266647338867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.836669921875,0.163333341479301,4.93666648864746,4.86999988555908,5.68666648864746,44.6666679382324,5.51999998092651,60.1533317565918,75.196662902832,70.3499984741211,11.1199998855591,28.7299995422363,89.7799987792969,0.215686279184678,99.7843138750862,0.490196066744187,99.2941185446347,0,7.74392105551327,3.67372546125861,0.7843137067907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2417644051945,13.2658827310182,4.35078448320136,0,0,1.17647058823529,0,0,43.7115681171417,0,0,0,0,0,0,0,0,0,0.00392156883197672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392156883197672,99.9482363532571,0.0480392180821475,8.77411761003382,7.1031372126411,7.94764709472656,57.8947060528923,6.66509797993828,81.7156872468836,108.737841437845,67.6325486127068,13.69215667949,82.2811766231761,139.816469080308
"143","1166-NW",2018,-118.337105,53.426307,"1166-NW-2018","1166-NW","Ecosystem Health 2018",1166,"NW","Terrestrial","Controlled",0,100,4,96,0,0,15.6233339309692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0799999237061,25.1599998474121,0,0,0,0,0,0,39.7399978637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6033325195312,0.396666675806046,10.9766664505005,8.95666694641113,9.44333267211914,70.9966659545898,9.75333309173584,100.373336791992,123.173332214355,57.5099983215332,15.8233327865601,111.659996032715,175.156661987305,0.733333349227905,99.266667175293,1.6888888835907,97.5777786254883,0,2.58155541419983,6.5442223350207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9028889338175,20.838889058431,5.857111231486,0,0,0,0,0,52.154222313563,0,0,0,0,0,0,0,0,0,0.00888888935248057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888888935248057,99.8784444173177,0.111777778466543,8.50733340581258,7.31000006993612,8.23977772394816,62.6546653747559,6.1397777557373,86.7139999389648,110.551998392741,60.3160003662109,14.7131108601888,89.5915562947591,154.570889282227
"144","1166-SE",2018,-118.337105,53.426307,"1166-SE-2018","1166-SE","Ecosystem Health 2018",1166,"SE","Terrestrial","Controlled",0,100,0,100,0,0,6.72666692733765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4699993133545,17.736665725708,13.7766675949097,0,0,0,0,0,41.2933349609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,9.03333377838135,8.41333293914795,8.78333282470703,61.8066673278809,7.40666675567627,88.0366668701172,110.279998779297,64.0066680908203,13.7433338165283,69.7633361816406,132.356658935547,0,100,0.622222216924032,99.377778116862,0,1.54622214958072,3.19666670163472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5026664733887,12.7231110656324,6.3031113922596,0,0,0,0,0,56.6868895212809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9582224527995,0.0413333336512248,8.14533344904582,7.15822219848633,8.50711097717285,64.8933331807454,6.92955554326375,88.700222269694,101.064886983236,66.9680002848307,14.0991110483805,87.1939994812012,150.725330607096
